thread nodes time
793 1 546.361389
794 0 546.361389
795 1688 546.361389
796 0 546.361389
797 3312 546.361389
798 1 546.361389
799 1691 546.361389
832 1683 546.361389
833 1698 546.361389
834 0 546.361389
835 1628 546.361389
836 3303 546.361389
837 1614 546.361389
838 0 546.361389
839 3321 546.361389
840 3313 546.361389
841 0 546.361389
842 1676 546.361389
843 0 546.361389
844 0 546.361389
845 0 546.361389
846 1654 546.361389
847 1601 546.361389
2016 1659 547.279358
2017 0 547.279358
2018 3374 547.279358
2019 0 547.279358
2020 1593 547.279358
2021 1565 547.279358
2022 3346 547.279358
2023 0 547.279358
2024 2 547.279358
2025 1697 547.279358
2026 1687 547.279358
2027 0 547.279358
2028 1643 547.279358
2029 0 547.279358
2030 0 547.279358
2031 1 547.279358
2064 1692 547.279358
2065 1657 547.279358
2066 3 547.279358
2067 0 547.279358
2068 1 547.279358
2069 1627 547.279358
2070 1659 547.279358
2071 4991 547.279358
2072 0 547.279358
2073 1 547.279358
2074 0 547.279358
2075 1693 547.279358
2076 24 547.279358
2077 1684 547.279358
2078 1635 547.279358
2079 1640 547.279358
1360 1600 547.871765
1361 0 547.871765
1362 5 547.871765
1363 0 547.871765
1364 0 547.871765
1365 0 547.871765
1366 1642 547.871765
1367 3220 547.871765
1368 1665 547.871765
1369 3260 547.871765
1370 1618 547.871765
1371 1 547.871765
1372 1705 547.871765
1373 0 547.871765
1374 0 547.871765
1375 0 547.871765
1408 0 547.871765
1409 1 547.871765
1410 1668 547.871765
1411 1 547.871765
1412 0 547.871765
1413 0 547.871765
1414 0 547.871765
1415 1601 547.871765
1416 0 547.871765
1417 1 547.871765
1418 1656 547.871765
1419 1587 547.871765
1420 1627 547.871765
1421 3316 547.871765
1422 3337 547.871765
1423 4951 547.871765
576 1688 549.832886
577 1 549.832886
578 0 549.832886
579 0 549.832886
580 1650 549.832886
581 1634 549.832886
582 1 549.832886
583 2 549.832886
584 1637 549.832886
585 1641 549.832886
586 1671 549.832886
587 1667 549.832886
588 0 549.832886
589 1641 549.832886
590 1598 549.832886
591 3285 549.832886
624 1638 549.832886
625 1642 549.832886
626 1 549.832886
627 1630 549.832886
628 0 549.832886
629 3278 549.832886
630 0 549.832886
631 1691 549.832886
632 0 549.832886
633 2 549.832886
634 0 549.832886
635 0 549.832886
636 3339 549.832886
637 1676 549.832886
638 1664 549.832886
639 0 549.832886
768 0 551.856628
769 1641 551.856628
770 2 551.856628
771 5 551.856628
772 4876 551.856628
773 1688 551.856628
774 1622 551.856628
775 0 551.856628
776 1591 551.856628
777 1663 551.856628
778 1600 551.856628
779 1631 551.856628
780 0 551.856628
781 1616 551.856628
782 3282 551.856628
783 3 551.856628
816 3286 551.856628
817 3272 551.856628
818 3289 551.856628
819 3271 551.856628
820 0 551.856628
821 1640 551.856628
822 2 551.856628
823 0 551.856628
824 1680 551.856628
825 0 551.856628
826 0 551.856628
827 0 551.856628
828 1651 551.856628
829 0 551.856628
830 1697 551.856628
831 4 551.856628
1264 0 552.205627
1265 1655 552.205627
1266 1650 552.205627
1267 0 552.205627
1268 3 552.205627
1269 5 552.205627
1270 1 552.205627
1271 1630 552.205627
1272 3339 552.205627
1273 1667 552.205627
1274 0 552.205627
1275 1634 552.205627
1276 1668 552.205627
1277 1674 552.205627
1278 1662 552.205627
1279 1671 552.205627
1312 1613 552.205627
1313 1594 552.205627
1314 1 552.205627
1315 1 552.205627
1316 3274 552.205627
1317 3245 552.205627
1318 1583 552.205627
1319 3336 552.205627
1320 1621 552.205627
1321 3369 552.205627
1322 4899 552.205627
1323 3 552.205627
1324 1627 552.205627
1325 1669 552.205627
1326 1624 552.205627
1327 0 552.205627
1728 5 553.527405
1729 1605 553.527405
1730 1629 553.527405
1731 4 553.527405
1732 1659 553.527405
1733 1618 553.527405
1734 0 553.527405
1735 0 553.527405
1736 3223 553.527405
1737 2 553.527405
1738 1683 553.527405
1739 1657 553.527405
1740 1616 553.527405
1741 1634 553.527405
1742 1647 553.527405
1743 1672 553.527405
1776 3295 553.527405
1777 3373 553.527405
1778 3267 553.527405
1779 1657 553.527405
1780 3232 553.527405
1781 0 553.527405
1782 1 553.527405
1783 3204 553.527405
1784 1626 553.527405
1785 0 553.527405
1786 0 553.527405
1787 0 553.527405
1788 0 553.527405
1789 0 553.527405
1790 1645 553.527405
1791 1 553.527405
1840 7 556.662781
1841 5 556.662781
1842 0 556.662781
1843 1636 556.662781
1844 3218 556.662781
1845 1625 556.662781
1846 3305 556.662781
1847 1671 556.662781
1848 1679 556.662781
1849 1 556.662781
1850 3297 556.662781
1851 0 556.662781
1852 3280 556.662781
1853 1640 556.662781
1854 1694 556.662781
1855 4 556.662781
1888 1615 556.662781
1889 0 556.662781
1890 0 556.662781
1891 3304 556.662781
1892 2 556.662781
1893 0 556.662781
1894 1668 556.662781
1895 1 556.662781
1896 1660 556.662781
1897 1600 556.662781
1898 0 556.662781
1899 3298 556.662781
1900 4 556.662781
1901 10 556.662781
1902 0 556.662781
1903 1 556.662781
1088 1615 561.358643
1089 1683 561.358643
1090 1649 561.358643
1091 1657 561.358643
1092 0 561.358643
1093 1 561.358643
1094 3347 561.358643
1095 1638 561.358643
1096 0 561.358643
1097 0 561.358643
1098 0 561.358643
1099 0 561.358643
1100 4948 561.358643
1101 3358 561.358643
1102 3240 561.358643
1103 3250 561.358643
1136 0 561.358643
1137 1631 561.358643
1138 3278 561.358643
1139 0 561.358643
1140 3342 561.358643
1141 0 561.358643
1142 0 561.358643
1143 2 561.358643
1144 1661 561.358643
1145 0 561.358643
1146 1674 561.358643
1147 1645 561.358643
1148 0 561.358643
1149 0 561.358643
1150 1598 561.358643
1151 2 561.358643
1168 1620 564.117554
1169 1609 564.117554
1170 3294 564.117554
1171 3 564.117554
1172 1 564.117554
1173 3352 564.117554
1174 2 564.117554
1175 1689 564.117554
1176 1686 564.117554
1177 1639 564.117554
1178 1652 564.117554
1179 0 564.117554
1180 0 564.117554
1181 1614 564.117554
1182 1644 564.117554
1183 1663 564.117554
1216 1707 564.117554
1217 0 564.117554
1218 1705 564.117554
1219 1634 564.117554
1220 1661 564.117554
1221 0 564.117554
1222 1639 564.117554
1223 1681 564.117554
1224 3262 564.117554
1225 1636 564.117554
1226 0 564.117554
1227 3333 564.117554
1228 1 564.117554
1229 0 564.117554
1230 3296 564.117554
1231 2 564.117554
1920 0 564.545898
1921 0 564.545898
1922 1656 564.545898
1923 0 564.545898
1924 1685 564.545898
1925 0 564.545898
1926 0 564.545898
1927 1694 564.545898
1928 0 564.545898
1929 0 564.545898
1930 1646 564.545898
1931 1632 564.545898
1932 3302 564.545898
1933 2 564.545898
1934 3327 564.545898
1935 1625 564.545898
1968 1646 564.545898
1969 1652 564.545898
1970 0 564.545898
1971 0 564.545898
1972 1638 564.545898
1973 1670 564.545898
1974 0 564.545898
1975 3281 564.545898
1976 3281 564.545898
1977 1647 564.545898
1978 3248 564.545898
1979 3328 564.545898
1980 0 564.545898
1981 1655 564.545898
1982 0 564.545898
1983 1635 564.545898
16 1679 565.237244
17 1 565.237244
18 1 565.237244
19 0 565.237244
20 0 565.237244
21 0 565.237244
22 2 565.237244
23 0 565.237244
24 1617 565.237244
25 0 565.237244
26 12 565.237244
27 0 565.237244
28 1629 565.237244
29 1684 565.237244
30 2 565.237244
31 0 565.237244
64 1587 565.237244
65 1686 565.237244
66 1617 565.237244
67 2 565.237244
68 1643 565.237244
69 1634 565.237244
70 1652 565.237244
71 3228 565.237244
72 3287 565.237244
73 3299 565.237244
74 1632 565.237244
75 1655 565.237244
76 3314 565.237244
77 1675 565.237244
78 1635 565.237244
79 1667 565.237244
2144 0 568.833069
2145 0 568.833069
2146 3276 568.833069
2147 3304 568.833069
2148 3223 568.833069
2149 0 568.833069
2150 1651 568.833069
2151 0 568.833069
2152 2 568.833069
2153 4833 568.833069
2154 0 568.833069
2155 1676 568.833069
2156 1715 568.833069
2157 0 568.833069
2158 0 568.833069
2159 0 568.833069
2192 1681 568.833069
2193 2 568.833069
2194 1 568.833069
2195 1627 568.833069
2196 1652 568.833069
2197 1653 568.833069
2198 1696 568.833069
2199 1681 568.833069
2200 1672 568.833069
2201 3342 568.833069
2202 3256 568.833069
2203 1585 568.833069
2204 1648 568.833069
2205 1661 568.833069
2206 1647 568.833069
2207 1 568.833069
112 1626 567.380493
113 0 567.380493
114 3275 567.380493
115 3279 567.380493
116 1633 567.380493
117 1 567.380493
118 10 567.380493
119 4959 567.380493
120 4952 567.380493
121 1 567.380493
122 1627 567.380493
123 0 567.380493
124 1 567.380493
125 2 567.380493
126 1 567.380493
127 1 567.380493
160 1 567.380493
161 1 567.380493
162 1718 567.380493
163 2 567.380493
164 0 567.380493
165 2 567.380493
166 1614 567.380493
167 0 567.380493
168 1643 567.380493
169 1645 567.380493
170 0 567.380493
171 3335 567.380493
172 1676 567.380493
173 3318 567.380493
174 2 567.380493
175 2 567.380493
1744 3315 568.264221
1745 0 568.264221
1746 1665 568.264221
1747 0 568.264221
1748 1631 568.264221
1749 0 568.264221
1750 1691 568.264221
1751 1665 568.264221
1752 0 568.264221
1753 0 568.264221
1754 1643 568.264221
1755 2 568.264221
1756 0 568.264221
1757 6 568.264221
1758 8 568.264221
1759 1686 568.264221
1792 3360 568.264221
1793 3228 568.264221
1794 0 568.264221
1795 1 568.264221
1796 0 568.264221
1797 1 568.264221
1798 1628 568.264221
1799 1702 568.264221
1800 1 568.264221
1801 4880 568.264221
1802 1698 568.264221
1803 3256 568.264221
1804 0 568.264221
1805 0 568.264221
1806 1661 568.264221
1807 1580 568.264221
224 0 570.620911
225 0 570.620911
226 0 570.620911
227 1630 570.620911
228 3315 570.620911
229 1662 570.620911
230 0 570.620911
231 1 570.620911
232 4 570.620911
233 1664 570.620911
234 3346 570.620911
235 1665 570.620911
236 1632 570.620911
237 2 570.620911
238 2 570.620911
239 1645 570.620911
272 0 570.620911
273 1593 570.620911
274 1667 570.620911
275 0 570.620911
276 3276 570.620911
277 0 570.620911
278 1649 570.620911
279 3248 570.620911
280 0 570.620911
281 1674 570.620911
282 1687 570.620911
283 1708 570.620911
284 1666 570.620911
285 1661 570.620911
286 0 570.620911
287 3267 570.620911
416 0 571.812012
417 3190 571.812012
418 4949 571.812012
419 3354 571.812012
420 4 571.812012
421 3251 571.812012
422 1660 571.812012
423 1632 571.812012
424 1642 571.812012
425 1625 571.812012
426 1640 571.812012
427 1646 571.812012
428 0 571.812012
429 1645 571.812012
430 2 571.812012
431 3329 571.812012
464 0 571.812012
465 3360 571.812012
466 3283 571.812012
467 1606 571.812012
468 1 571.812012
469 0 571.812012
470 1672 571.812012
471 1599 571.812012
472 1698 571.812012
473 0 571.812012
474 1638 571.812012
475 1697 571.812012
476 1622 571.812012
477 0 571.812012
478 0 571.812012
479 1622 571.812012
2208 1651 569.964050
2209 1587 569.964050
2210 0 569.964050
2211 0 569.964050
2212 1 569.964050
2213 5 569.964050
2214 1622 569.964050
2215 1675 569.964050
2216 1701 569.964050
2217 1675 569.964050
2218 1645 569.964050
2219 1 569.964050
2220 0 569.964050
2221 1709 569.964050
2222 1694 569.964050
2223 1650 569.964050
2256 1689 569.964050
2257 0 569.964050
2258 3295 569.964050
2259 1656 569.964050
2260 1677 569.964050
2261 1663 569.964050
2262 3 569.964050
2263 1 569.964050
2264 4968 569.964050
2265 1692 569.964050
2266 5 569.964050
2267 1650 569.964050
2268 3283 569.964050
2269 1619 569.964050
2270 1588 569.964050
2271 1653 569.964050
960 1600 572.073059
961 1653 572.073059
962 1649 572.073059
963 0 572.073059
964 1681 572.073059
965 1647 572.073059
966 0 572.073059
967 1658 572.073059
968 0 572.073059
969 1688 572.073059
970 0 572.073059
971 1605 572.073059
972 4898 572.073059
973 5005 572.073059
974 0 572.073059
975 2 572.073059
1008 3269 572.073059
1009 0 572.073059
1010 1 572.073059
1011 1627 572.073059
1012 3219 572.073059
1013 0 572.073059
1014 1590 572.073059
1015 1 572.073059
1016 1665 572.073059
1017 0 572.073059
1018 2 572.073059
1019 3352 572.073059
1020 0 572.073059
1021 0 572.073059
1022 0 572.073059
1023 6 572.073059
800 1644 576.777954
801 1676 576.777954
802 3283 576.777954
803 1675 576.777954
804 3217 576.777954
805 3 576.777954
806 1604 576.777954
807 1 576.777954
808 15 576.777954
809 0 576.777954
810 1637 576.777954
811 1644 576.777954
812 2 576.777954
813 1666 576.777954
814 3341 576.777954
815 0 576.777954
848 1677 576.777954
849 1652 576.777954
850 1625 576.777954
851 1598 576.777954
852 1663 576.777954
853 0 576.777954
854 1626 576.777954
855 1683 576.777954
856 3296 576.777954
857 0 576.777954
858 1583 576.777954
859 3321 576.777954
860 1642 576.777954
861 0 576.777954
862 0 576.777954
863 1641 576.777954
1536 1662 576.116516
1537 1674 576.116516
1538 3256 576.116516
1539 3 576.116516
1540 0 576.116516
1541 1651 576.116516
1542 1600 576.116516
1543 1599 576.116516
1544 3383 576.116516
1545 1707 576.116516
1546 1621 576.116516
1547 3407 576.116516
1548 1 576.116516
1549 1673 576.116516
1550 1 576.116516
1551 1601 576.116516
1584 1630 576.116516
1585 1 576.116516
1586 1 576.116516
1587 1645 576.116516
1588 1660 576.116516
1589 1648 576.116516
1590 1627 576.116516
1591 1650 576.116516
1592 0 576.116516
1593 1 576.116516
1594 3326 576.116516
1595 0 576.116516
1596 3315 576.116516
1597 2 576.116516
1598 1 576.116516
1599 1622 576.116516
400 1642 579.124573
401 11 579.124573
402 1605 579.124573
403 0 579.124573
404 3287 579.124573
405 1612 579.124573
406 1677 579.124573
407 1657 579.124573
408 1599 579.124573
409 0 579.124573
410 1688 579.124573
411 1703 579.124573
412 1644 579.124573
413 0 579.124573
414 1643 579.124573
415 1622 579.124573
448 3321 579.124573
449 3301 579.124573
450 1656 579.124573
451 1646 579.124573
452 0 579.124573
453 3254 579.124573
454 1656 579.124573
455 1649 579.124573
456 1665 579.124573
457 1654 579.124573
458 2 579.124573
459 1628 579.124573
460 0 579.124573
461 1625 579.124573
462 1672 579.124573
463 4 579.124573
496 0 580.826599
497 1636 580.826599
498 0 580.826599
499 1634 580.826599
500 1647 580.826599
501 0 580.826599
502 1616 580.826599
503 1599 580.826599
504 3226 580.826599
505 3280 580.826599
506 1633 580.826599
507 1 580.826599
508 1705 580.826599
509 3281 580.826599
510 0 580.826599
511 0 580.826599
544 2 580.826599
545 1595 580.826599
546 0 580.826599
547 0 580.826599
548 1626 580.826599
549 3309 580.826599
550 0 580.826599
551 1630 580.826599
552 1618 580.826599
553 1 580.826599
554 1631 580.826599
555 0 580.826599
556 1666 580.826599
557 3256 580.826599
558 1712 580.826599
559 2 580.826599
304 0 584.455994
305 1679 584.455994
306 0 584.455994
307 1653 584.455994
308 3278 584.455994
309 3306 584.455994
310 1649 584.455994
311 3324 584.455994
312 0 584.455994
313 0 584.455994
314 1662 584.455994
315 0 584.455994
316 1 584.455994
317 0 584.455994
318 0 584.455994
319 0 584.455994
352 1659 584.455994
353 1639 584.455994
354 1673 584.455994
355 0 584.455994
356 3249 584.455994
357 1661 584.455994
358 1639 584.455994
359 3 584.455994
360 3335 584.455994
361 1626 584.455994
362 1612 584.455994
363 4949 584.455994
364 4 584.455994
365 1647 584.455994
366 3306 584.455994
367 1631 584.455994
2112 3313 584.792603
2113 1646 584.792603
2114 0 584.792603
2115 0 584.792603
2116 0 584.792603
2117 1656 584.792603
2118 1634 584.792603
2119 1654 584.792603
2120 1664 584.792603
2121 0 584.792603
2122 3323 584.792603
2123 0 584.792603
2124 0 584.792603
2125 1642 584.792603
2126 1 584.792603
2127 1681 584.792603
2160 1728 584.792603
2161 1703 584.792603
2162 3333 584.792603
2163 1 584.792603
2164 2 584.792603
2165 0 584.792603
2166 1629 584.792603
2167 1654 584.792603
2168 1601 584.792603
2169 0 584.792603
2170 0 584.792603
2171 0 584.792603
2172 3330 584.792603
2173 1670 584.792603
2174 1601 584.792603
2175 1649 584.792603
1072 0 584.938354
1073 2 584.938354
1074 1652 584.938354
1075 1713 584.938354
1076 1699 584.938354
1077 3315 584.938354
1078 1613 584.938354
1079 1656 584.938354
1080 1698 584.938354
1081 1621 584.938354
1082 0 584.938354
1083 3 584.938354
1084 3301 584.938354
1085 3264 584.938354
1086 1543 584.938354
1087 1 584.938354
1120 3353 584.938354
1121 0 584.938354
1122 1670 584.938354
1123 0 584.938354
1124 1674 584.938354
1125 0 584.938354
1126 1591 584.938354
1127 0 584.938354
1128 1674 584.938354
1129 1674 584.938354
1130 1651 584.938354
1131 1698 584.938354
1132 1711 584.938354
1133 0 584.938354
1134 3220 584.938354
1135 3260 584.938354
1472 1739 590.879517
1473 1660 590.879517
1474 3242 590.879517
1475 3272 590.879517
1476 0 590.879517
1477 1595 590.879517
1478 1664 590.879517
1479 1 590.879517
1480 1656 590.879517
1481 3324 590.879517
1482 3241 590.879517
1483 3284 590.879517
1484 0 590.879517
1485 1652 590.879517
1486 3233 590.879517
1487 0 590.879517
1520 1676 590.879517
1521 1676 590.879517
1522 1665 590.879517
1523 1605 590.879517
1524 1658 590.879517
1525 2 590.879517
1526 1678 590.879517
1527 1660 590.879517
1528 0 590.879517
1529 1662 590.879517
1530 3278 590.879517
1531 3326 590.879517
1532 1652 590.879517
1533 0 590.879517
1534 0 590.879517
1535 1 590.879517
976 1 600.683167
977 1643 600.683167
978 1627 600.683167
979 1 600.683167
980 3361 600.683167
981 3253 600.683167
982 1630 600.683167
983 1634 600.683167
984 0 600.683167
985 1689 600.683167
986 1635 600.683167
987 1 600.683167
988 1639 600.683167
989 1661 600.683167
990 1 600.683167
991 4997 600.683167
1024 1654 600.683167
1025 1 600.683167
1026 1657 600.683167
1027 1632 600.683167
1028 1638 600.683167
1029 3313 600.683167
1030 1637 600.683167
1031 3310 600.683167
1032 1639 600.683167
1033 1664 600.683167
1034 1653 600.683167
1035 1666 600.683167
1036 1652 600.683167
1037 1657 600.683167
1038 1 600.683167
1039 1679 600.683167
2128 1654 625.128174
2129 1663 625.128174
2130 1678 625.128174
2131 1567 625.128174
2132 3327 625.128174
2133 3305 625.128174
2134 3306 625.128174
2135 1661 625.128174
2136 3271 625.128174
2137 1662 625.128174
2138 1618 625.128174
2139 1 625.128174
2140 3284 625.128174
2141 9 625.128174
2142 7 625.128174
2143 3341 625.128174
2176 3198 625.128174
2177 1595 625.128174
2178 1615 625.128174
2179 3351 625.128174
2180 0 625.128174
2181 3287 625.128174
2182 1641 625.128174
2183 0 625.128174
2184 5000 625.128174
2185 1663 625.128174
2186 0 625.128174
2187 1641 625.128174
2188 1594 625.128174
2189 0 625.128174
2190 0 625.128174
2191 1656 625.128174
602.790161
